id,created_at,source,original_text,clean_text,sentiment,polarity,subjectivity,lang,favorite_count,retweet_count,original_author,possibly_sensitive,hashtags,user_mentions,place,place_coord_boundaries
1240118747236651017,Wed Mar 18 03:32:04 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Damn homie @devontafreeman good luck on your journey 🖤. But mann your ass miss that block in SB51 🤬💔😭… https://t.co/nZNcMt9pRZ,Damn homie good luck journey But mann ass miss block SB51 🤬…,"Sentiment(polarity=0.7, subjectivity=0.6000000000000001)",0.7,0.6000000000000001,en,0,0,QDawgDaDon_,False,,devontafreeman,EAST ATLANTA (EA) ,
1240118715657658369,Wed Mar 18 03:31:56 +0000 2020,"<a href=""https://twitter.com"" rel=""nofollow"">Mrneedabrick</a>","RT @TeachersJourney: ""I realized long ago that I experience two kinds of tired: one requires sleep and the other requires peace. We would a…",`` I realized long ago I eerience two kinds tired one requires sleep requires peace We would a…,"Sentiment(polarity=-0.225, subjectivity=0.55)",-0.225,0.55,en,0,11,MrneedaBrick,,,TeachersJourney,"Atlanta, GA",
1240118689342599170,Wed Mar 18 03:31:50 +0000 2020,"<a href=""https://twitter.com"" rel=""nofollow"">Mrneedabrick</a>","RT @TeachersJourney: ""Imagine if people were as passionate about education, family and harmony as they are about pop culture, sports and st…",`` Imagine people passionate education family harmony pop culture sports st…,"Sentiment(polarity=-0.05, subjectivity=0.8500000000000001)",-0.05,0.8500000000000001,en,0,60,MrneedaBrick,,,TeachersJourney,"Atlanta, GA",
1240118670002491392,Wed Mar 18 03:31:45 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Anyways- I don’t normally talk about him or us, bec it’s ours. But I really needed to toot his horn today because h… https://t.co/3Py0umbeWI",Anyways- I ’ normally talk us bec ’ But I really needed toot horn today h…,"Sentiment(polarity=0.175, subjectivity=0.42499999999999993)",0.175,0.42499999999999993,en,2,0,AuthorDelaneyW,False,,,"Denver, CO",
1240118666307477505,Wed Mar 18 03:31:44 +0000 2020,"<a href=""https://socialrabbitplugin.com"" rel=""nofollow"">SocialRabbit Plugin</a>",#beautiful #love Triple USB Travel Charger with Voltage &amp;amp; Current Display https://t.co/FLIjXtX8PM,Triple USB Travel Charger Voltage amp amp Current Display,"Sentiment(polarity=0.0, subjectivity=0.4)",0.0,0.4,en,0,0,ClubberDiscount,False,"beautiful, love",,,
1240118638243385344,Wed Mar 18 03:31:38 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @SevenShepherd: ""But when the first came, they supposed that they should have received more; and they likewise received every man a penn…",`` But first came supposed received likewise received every man penn…,"Sentiment(polarity=0.25, subjectivity=0.3333333333333333)",0.25,0.3333333333333333,en,0,2,Brianna71787343,,,SevenShepherd,Phoenix Arizona,
1240118612993757187,Wed Mar 18 03:31:32 +0000 2020,"<a href=""https://akashkeshav.com"" rel=""nofollow"">LeaderIn4thIR Retweet</a>","RT @TeachersJourney: ""Imagine if people were as passionate about education, family and harmony as they are about pop culture, sports and st…",`` Imagine people passionate education family harmony pop culture sports st…,"Sentiment(polarity=-0.05, subjectivity=0.8500000000000001)",-0.05,0.8500000000000001,en,0,17,Leaders_in4thIR,,,TeachersJourney,India,
1240118610548404225,Wed Mar 18 03:31:31 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @jgmacleodauthor: Visit #NewLondon in this final installment of The Adventures of Lady Ellen Montagu #trilogy.

A new #mother &amp; #immigra…",Visit final installment The Adventures Lady Ellen Montagu A new amp …,"Sentiment(polarity=0.06818181818181818, subjectivity=0.7272727272727273)",0.06818181818181818,0.7272727272727273,en,0,0,sudesna_ghosh,,"NewLondon, trilogy, mother",jgmacleodauthor,India,
1240118600205295618,Wed Mar 18 03:31:29 +0000 2020,"<a href=""https://socialrabbitplugin.com"" rel=""nofollow"">SocialRabbit Plugin</a>",#love #outfit Wooden Hammock for Cats https://t.co/hq3Cyn5lnD https://t.co/TremGkv4v5,Wooden Hammock Cats,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,bestlypro,False,"love, outfit",,,
1240118593834102785,Wed Mar 18 03:31:27 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","""I realized long ago that I experience two kinds of tired: one requires sleep and the other requires peace. We woul… https://t.co/mTeDzQ3RyL",`` I realized long ago I eerience two kinds tired one requires sleep requires peace We woul…,"Sentiment(polarity=-0.225, subjectivity=0.55)",-0.225,0.55,en,2,11,TeachersJourney,False,,,TeachersJourneyConnect@Gmail.Com,
1240118515484495872,Wed Mar 18 03:31:09 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @gvprakash: The stars we look upto reflect what’s within us .... 💫✨
 #love #sky #photography #style #india

Photography @PSoozana 
Styli…",The stars look upto reflect ’ within us ... Photography Styli…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,1129,CHANDRU_JCS,,"love, sky, photography, style, india","gvprakash, PSoozana","coimbatore, india",
1240118503962595328,Wed Mar 18 03:31:06 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @cassiejomonaco: We got this!!! #kindness #compassion #love #generosity #patience #empathy #community https://t.co/pcUZoPA8Ml,We got,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,2,injustice35,False,"kindness, compassion, love, generosity, patience, empathy, community",cassiejomonaco,,
1240118455719903233,Wed Mar 18 03:30:54 +0000 2020,"<a href=""https://example.com"" rel=""nofollow"">JGBBot</a>","""But when the first came, they supposed that they should have received more; and they likewise received every man a… https://t.co/aFdzsHNs0C",`` But first came supposed received likewise received every man a…,"Sentiment(polarity=0.25, subjectivity=0.3333333333333333)",0.25,0.3333333333333333,en,3,2,SevenShepherd,,,,,
1240118427039260673,Wed Mar 18 03:30:47 +0000 2020,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",Loving yourself means trusting your path ❤️A Sand Foundation #gratefulheart #change #loveyourself #begrateful #love… https://t.co/pvwFFKw6FT,Loving means trusting path ️A Sand Foundation …,"Sentiment(polarity=0.6, subjectivity=0.95)",0.6,0.95,en,0,0,LeoraLeon,False,"gratefulheart, change, loveyourself, begrateful, love",,,
1240118381925236738,Wed Mar 18 03:30:37 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RT @MarkFMcCallum: I also use https://t.co/GHGWvoCEeY to monitor the routes of taxis to avoid getting the grand tour while the meter is run…,I also use monitor routes taxis avoid getting grand tour meter run…,"Sentiment(polarity=0.5, subjectivity=1.0)",0.5,1.0,en,0,1,aricstotle,False,,MarkFMcCallum,"Denver, CO",
1240118366741856256,Wed Mar 18 03:30:33 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",If you need a pick-me-up watch 🔻 #Love https://t.co/Ub0INrbZcS,If need pick-me-up watch,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,cwits2,False,Love,,"Pennsylvania, USA",
1240118358080708610,Wed Mar 18 03:30:31 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",You’re my everything #love,You ’ everything,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,1,0,lunatyss,,love,,Martinique/Paris,
1240118340162654212,Wed Mar 18 03:30:27 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RT @ele9061: For my followers ♥️♥️♥️ #love #Italy #Venice #Venezia https://t.co/Ik1vyTWYhY,For followers ️️️,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,2138,mako671178,False,"love, Italy, Venice, Venezia",ele9061,川崎市中原区,
1240118323905470471,Wed Mar 18 03:30:23 +0000 2020,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",Quarantine with da_minx1992 has been flavourful. Stay safe and make better with what you couldn’t 😘 #corona… https://t.co/ENPGCWgeRH,Quarantine da_minx1992 flavourful Stay safe make better ’ …,"Sentiment(polarity=0.5, subjectivity=0.5)",0.5,0.5,en,0,0,yungsopes,False,corona,,"Sun Prairie, WI","[[-92.889433, 42.491921], [-86.24955, 42.491921], [-86.24955, 47.309715], [-92.889433, 47.309715]]"
1240118302376177665,Wed Mar 18 03:30:18 +0000 2020,"<a href=""http://djsmuv.com/"" rel=""nofollow"">guccimanebeats</a>","RT @TeachersJourney: ""Imagine if people were as passionate about education, family and harmony as they are about pop culture, sports and st…",`` Imagine people passionate education family harmony pop culture sports st…,"Sentiment(polarity=-0.05, subjectivity=0.8500000000000001)",-0.05,0.8500000000000001,en,0,17,guccimanebeats,,,TeachersJourney,"Atlanta, GA",
1240118297263104001,Wed Mar 18 03:30:17 +0000 2020,"<a href=""http://woolcraft.craftybug.co.uk"" rel=""nofollow"">Woolly Bug</a>",RT @CareToCreate1: #CareCases a box filled with #love and #creativity #art #artsandcrafts #dreamcatchers #felting #jewelry #cards #magic ht…,box filled ht…,"Sentiment(polarity=0.4, subjectivity=0.9)",0.4,0.9,en,0,2,woolly_bug,,"CareCases, love, creativity, art, artsandcrafts, dreamcatchers, felting, jewelry, cards, magic",CareToCreate1,United Kingdom,
1240118295778426885,Wed Mar 18 03:30:16 +0000 2020,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","#Pensée positive
#followme #like4like #liker #likes #l4l #likes4likes #photooftheday #love #likeforlike… https://t.co/wsNgkzhnaa",positive …,"Sentiment(polarity=0.22727272727272727, subjectivity=0.5454545454545454)",0.22727272727272727,0.5454545454545454,en,2,0,ChrisnelUlysse,False,"Pensée, followme, like4like, liker, likes, l4l, likes4likes, photooftheday, love, likeforlike",,,
1240118283199750145,Wed Mar 18 03:30:13 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @pattucheenu: No Matter What Yesterday 
Was Like Birds Always Start 
The New Day With A Song 🎶🐦🕊

#GoodMorning Lovely Friends Have Wonde…",No Matter What Yesterday Was Like Birds Always Start The New Day With A Song Lovely Friends Have Wonde…,"Sentiment(polarity=0.3181818181818182, subjectivity=0.6022727272727273)",0.3181818181818182,0.6022727272727273,en,0,283,lee_san_real,,GoodMorning,pattucheenu,公園デビュー,
1240118253575376897,Wed Mar 18 03:30:06 +0000 2020,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","Wao! What a Blessed Assurance? FEAR NOT!!!
_ 

#wordfortoday #bibleverse #light #promises #trustGod #fearnot… https://t.co/W97b8hbpEt",Wao What Blessed Assurance FEAR NOT …,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,1,TheKingdomTV_1,False,"wordfortoday, bibleverse, light, promises, trustGod, fearnot",,"Cape Town, South Africa",
1240118230917791748,Wed Mar 18 03:30:01 +0000 2020,"<a href=""https://disneyduder.com"" rel=""nofollow"">DisneyDuder</a>",RT @kenyaaaay: #RIHANNA #R9 #Riri #Badgalriri #Fenty #Fentybeauty #Navy #Navy4life #Love #Music #Musicvideos #Disney #Disneyworld #Disneyla…,…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,3,DisneyDuder,,"RIHANNA, R9, Riri, Badgalriri, Fenty, Fentybeauty, Navy, Navy4life, Love, Music, Musicvideos, Disney, Disneyworld",kenyaaaay,"Disneyland, CA",
1240118226723450883,Wed Mar 18 03:30:00 +0000 2020,"<a href=""https://ads-api.twitter.com"" rel=""nofollow"">Twitter for Advertisers</a>","""But God demonstrates His own love toward us, in that while we were still sinners, Christ died for us."" - Romans 5:… https://t.co/iP3eF2ikGn",`` But God demonstrates His love toward us still sinners Christ died us '' Romans …,"Sentiment(polarity=0.5, subjectivity=0.6)",0.5,0.6,en,3,1,go_mission,False,,,"Harare, Zimbabwe ",
1240118138483748865,Wed Mar 18 03:29:39 +0000 2020,"<a href=""http://cinchtweet.com"" rel=""nofollow"">Rob2121</a>","RT @TeachersJourney: ""Imagine if people were as passionate about education, family and harmony as they are about pop culture, sports and st…",`` Imagine people passionate education family harmony pop culture sports st…,"Sentiment(polarity=-0.05, subjectivity=0.8500000000000001)",-0.05,0.8500000000000001,en,0,17,RyanRobr,,,TeachersJourney,"Adelaide, South Australia",
1240118131290443778,Wed Mar 18 03:29:37 +0000 2020,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","#BajaCalifornia🇲🇽
.

""Being a good human being is good business."" - Paul Hawken
.

#Mexicali #Tijuana #Diplomado… https://t.co/7R51E8rqpt",🇲🇽 `` Being good human good business '' Paul Hawken …,"Sentiment(polarity=0.4666666666666666, subjectivity=0.4333333333333334)",0.4666666666666666,0.4333333333333334,en,0,0,dabonillao,False,"BajaCalifornia, Mexicali, Tijuana, Diplomado",,America & Europe,
1240118123627450369,Wed Mar 18 03:29:35 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @dc1385: Too much crazy. Had my first panic attack about this yesterday. I will try not to feed the hysteria. Do to others as you would…,Too much crazy Had first panic attack yesterday I try feed hysteria Do others would…,"Sentiment(polarity=-0.175, subjectivity=0.6166666666666667)",-0.175,0.6166666666666667,en,0,1,rainb0wskyz,,,dc1385,"Denver, CO",
1240118120125100032,Wed Mar 18 03:29:34 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",#LOVE THIS 👍🏼🥰 https://t.co/cUe8JB23Ga,THIS 🥰,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,2,1,extremecdn,False,LOVE,,Omnipresent,
1240118068703084544,Wed Mar 18 03:29:22 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @ekklesiavine: ~NEW POST~
@budwinderweedle kicks off our Lenten 2020 blog series with a timely post on anxiety. Check it out!

https://t…",~NEW POST~ kicks Lenten blog series timely post anxiety Check,"Sentiment(polarity=0.13636363636363635, subjectivity=0.45454545454545453)",0.13636363636363635,0.45454545454545453,en,0,2,jpcreel3,,,"ekklesiavine, budwinderweedle","Chattanooga, TN",
1240118065469296643,Wed Mar 18 03:29:21 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @JeffreyaReddick: After almost 20 years of joy and unconditional love, I had to say goodbye to my furbaby, Kittan.  She had a great life…",After almost years joy unconditional love I say goodbye furbaby Kittan She great life…,"Sentiment(polarity=0.7000000000000001, subjectivity=0.5166666666666667)",0.7000000000000001,0.5166666666666667,en,0,5,A_326_29_816,,,JeffreyaReddick,The Other Side of the Mirror,
1240118044871004168,Wed Mar 18 03:29:16 +0000 2020,"<a href=""http://ctrlq.org/"" rel=""nofollow"">Mice Town </a>",RT @kenyaaaay: #RIHANNA #R9 #Riri #Badgalriri #Fenty #Fentybeauty #Navy #Navy4life #Love #Music #Musicvideos #Disney #Disneyworld #Disneyla…,…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,3,miceears,,"RIHANNA, R9, Riri, Badgalriri, Fenty, Fentybeauty, Navy, Navy4life, Love, Music, Musicvideos, Disney, Disneyworld",kenyaaaay,,
1240117997529968646,Wed Mar 18 03:29:05 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","""Teaching children is an accomplishment; getting children excited about learning is an achievement."" Robert John Me… https://t.co/sM8QcukqFB",`` Teaching children accomplishment getting children excited learning achievement '' Robert John Me…,"Sentiment(polarity=0.375, subjectivity=0.75)",0.375,0.75,en,2,0,TeachersJourney,False,,,TeachersJourneyConnect@Gmail.Com,
1240117993482244096,Wed Mar 18 03:29:04 +0000 2020,"<a href=""https://example.com"" rel=""nofollow"">JGBBot</a>","""Saying, These last have wrought [but] one hour, and thou hast made them equal unto us, which have borne the burden… https://t.co/ILyQkLpuDp",`` Saying These last wrought one hour thou hast made equal unto us borne burden…,"Sentiment(polarity=0.0, subjectivity=0.15833333333333333)",0.0,0.15833333333333333,en,1,0,SevenShepherd,,,,,
1240117980056477706,Wed Mar 18 03:29:01 +0000 2020,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",Hello. 😁😁😁😂😂 #potd📷 #photooftheday #photoofme #photo #gown #gowns #wedding #weddinggowns #fashion #fashiondesigner… https://t.co/M7ZodA8ySc,Hello …,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,1,1,itsjhamgarcia,False,"potd, photooftheday, photoofme, photo, gown, gowns, wedding, weddinggowns, fashion, fashiondesigner",,"San Juan City, Philippines",
1240117971638517770,Wed Mar 18 03:28:59 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","This is for you Bella, the sweetest of angels, my one and only muse. A twitter account to forever serve you to the… https://t.co/3m5S0eDj2k",This Bella sweetest angels one muse A twitter account forever serve the…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,4,0,zorathedora,False,,,"Cebu City, Central Visayas",
1240117925102616582,Wed Mar 18 03:28:48 +0000 2020,"<a href=""https://twitter.com"" rel=""nofollow"">Iam_ripper</a>",RT @TeachersJourney: 'I'm willing to wager that not one of our students' dreams include being proficient on a standardized test.' Robert Jo…,I 'm willing wager one students dreams include proficient standardized test Robert Jo…,"Sentiment(polarity=0.25, subjectivity=0.75)",0.25,0.75,en,0,14,Iam_ripper,,,TeachersJourney,"Savannah,Ga #AASU",
1240117913455124487,Wed Mar 18 03:28:45 +0000 2020,"<a href=""https://twitter.com"" rel=""nofollow"">Waynecam85</a>","RT @TeachersJourney: ""Imagine if people were as passionate about education, family and harmony as they are about pop culture, sports and st…",`` Imagine people passionate education family harmony pop culture sports st…,"Sentiment(polarity=-0.05, subjectivity=0.8500000000000001)",-0.05,0.8500000000000001,en,0,17,Waynecam85,,,TeachersJourney,"Biloxi, MS",
1240117879057666056,Wed Mar 18 03:28:37 +0000 2020,"<a href=""https://twitter.com"" rel=""nofollow"">Iam_ripper</a>","RT @TeachersJourney: ""Imagine if people were as passionate about education, family and harmony as they are about pop culture, sports and st…",`` Imagine people passionate education family harmony pop culture sports st…,"Sentiment(polarity=-0.05, subjectivity=0.8500000000000001)",-0.05,0.8500000000000001,en,0,17,Iam_ripper,,,TeachersJourney,"Savannah,Ga #AASU",
1240117864432099329,Wed Mar 18 03:28:33 +0000 2020,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RT @allontheboard: For those in isolation, pretend to be bears in hibernation, but with things to do at home and more communication. We nee…",For isolation pretend bears hibernation things home communication We nee…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,59,Helz8310,,,allontheboard,South Wales,
1240117828465942528,Wed Mar 18 03:28:25 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Might as well post it here too.
To all the spiritualists, this is my false twin. He's a soulmate, karmic in this li… https://t.co/Xp5rbYOfdf",Might well post To spiritualists false twin He 's soulmate karmic li…,"Sentiment(polarity=-0.4000000000000001, subjectivity=0.6)",-0.4000000000000001,0.6,en,6,2,ASJDropTheJ,False,,,US,
1240117796312317952,Wed Mar 18 03:28:17 +0000 2020,"<a href=""https://example.com"" rel=""nofollow"">JGBBot</a>","""But he answered one of them, and said, Friend, I do thee no wrong: didst not thou agree with me for a penny?"" ~Mat… https://t.co/fY9jBaUQgY",`` But answered one said Friend I thee wrong didst thou agree penny '' ~Mat…,"Sentiment(polarity=-0.5, subjectivity=0.9)",-0.5,0.9,en,1,0,SevenShepherd,,,,,
1240117792323571712,Wed Mar 18 03:28:16 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @SevenShepherd: ""And shall deliver him to the Gentiles to mock, and to scourge, and to crucify [him:] and the third day he shall rise ag…",`` And shall deliver Gentiles mock scourge crucify third day shall rise ag…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,2,LowkeyyyyT,,,SevenShepherd,,
1240117772027416577,Wed Mar 18 03:28:11 +0000 2020,"<a href=""https://twitter.com/GamingRTweeters"" rel=""nofollow"">Music RTweets</a>","RT @srsrivastava192: Must watch crossover
https://t.co/PGJeYJZGnh
#youtube #youtuber #instagram #music #like #youtubers #follow #love #spot…",Must watch crossover …,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,1,ArtistRTweeters,False,"youtube, youtuber, instagram, music, like, youtubers, follow, love",srsrivastava192,USA,
1240117710966738944,Wed Mar 18 03:27:57 +0000 2020,"<a href=""https://twitter.com"" rel=""nofollow"">YungTruu1</a>","RT @TeachersJourney: ""Imagine if people were as passionate about education, family and harmony as they are about pop culture, sports and st…",`` Imagine people passionate education family harmony pop culture sports st…,"Sentiment(polarity=-0.05, subjectivity=0.8500000000000001)",-0.05,0.8500000000000001,en,0,17,YungTruu1,,,TeachersJourney,"Fort Pierce, FL",
1240117696764788739,Wed Mar 18 03:27:53 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Must watch crossover
https://t.co/PGJeYJZGnh
#youtube #youtuber #instagram #music #like #youtubers #follow #love… https://t.co/rEEzvbQS6U",Must watch crossover …,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,4,3,srsrivastava192,False,"youtube, youtuber, instagram, music, like, youtubers, follow, love",,India,
1240117681333972992,Wed Mar 18 03:27:50 +0000 2020,"<a href=""https://twitter.com"" rel=""nofollow"">YungTruu1</a>",RT @TeachersJourney: 'I'm willing to wager that not one of our students' dreams include being proficient on a standardized test.' Robert Jo…,I 'm willing wager one students dreams include proficient standardized test Robert Jo…,"Sentiment(polarity=0.25, subjectivity=0.75)",0.25,0.75,en,0,14,YungTruu1,,,TeachersJourney,"Fort Pierce, FL",
1240117676602732545,Wed Mar 18 03:27:49 +0000 2020,"<a href=""http://www.powerapps.com"" rel=""nofollow"">Microsoft Power Platform</a>","It's : 2020-03-18T03:27:48.4430410Z 

#tuesdaymotivation #funny #pets #followme #f4f #c4c #shout #love #me #cute… https://t.co/3tj5YQ85Au",It 's -03-18T03:27:48.4430410Z …,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,Kada_soulayman,,"tuesdaymotivation, funny, pets, followme, f4f, c4c, shout, love, me, cute",,Ả̷͓̥͕̤͆̇͘͝ŗ̴͍͉̳̲́̌̂͆̍̀̍̓͝k̵͝,
1240117672412659712,Wed Mar 18 03:27:48 +0000 2020,"<a href=""http://djsmuv.com/"" rel=""nofollow"">CarlyBLit</a>",RT @TeachersJourney: 'I'm willing to wager that not one of our students' dreams include being proficient on a standardized test.' Robert Jo…,I 'm willing wager one students dreams include proficient standardized test Robert Jo…,"Sentiment(polarity=0.25, subjectivity=0.75)",0.25,0.75,en,0,14,CarlyBLit,,,TeachersJourney,rabuns gap ga,
1240117664594485249,Wed Mar 18 03:27:46 +0000 2020,"<a href=""https://twitter.com"" rel=""nofollow"">diversemarley</a>","RT @TeachersJourney: ""Imagine if people were as passionate about education, family and harmony as they are about pop culture, sports and st…",`` Imagine people passionate education family harmony pop culture sports st…,"Sentiment(polarity=-0.05, subjectivity=0.8500000000000001)",-0.05,0.8500000000000001,en,0,17,CallMeNickWoods,,,TeachersJourney,"Chicago, IL",
1240117652535889921,Wed Mar 18 03:27:43 +0000 2020,"<a href=""http://projecthyrax.com"" rel=""nofollow"">JackyiOS</a>",RT @RaelleLogan1: A Pirate's Past may Shatter his Future #gamedev #booklovers #books #romance #book #Romance #historicalromance #weekendrea…,A Pirate 's Past may Shatter Future …,"Sentiment(polarity=-0.125, subjectivity=0.1875)",-0.125,0.1875,en,0,2,ProjectX_iOS,,"gamedev, booklovers, books, romance, book, Romance, historicalromance",RaelleLogan1,,
1240117650975600643,Wed Mar 18 03:27:42 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @unashamednetwrk: Welcome to the stream team!

https://t.co/1425bq462U

#streamteam #unashamed #community #network #beunashamed #twitch…",Welcome stream team …,"Sentiment(polarity=0.8, subjectivity=0.9)",0.8,0.9,en,0,2,GodlyG33k,False,"streamteam, unashamed, community, network, beunashamed, twitch",unashamednetwrk,United States,
1240117630096138240,Wed Mar 18 03:27:37 +0000 2020,"<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>",BROKEN BARRIERS is a #love story across different worlds and civilizations #CARDODGING AND OTHER STORIES… https://t.co/LCNhqQCLgn,BROKEN BARRIERS story across different worlds civilizations AND OTHER STORIES…,"Sentiment(polarity=-0.17500000000000002, subjectivity=0.4583333333333333)",-0.17500000000000002,0.4583333333333333,en,0,17,GPWriter,False,"love, CARDODGING",,southern Calif. (NO DMs),
1240117604464726017,Wed Mar 18 03:27:31 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RT @CBPost_Sharon: Gertie wishes everyone a happy St. Patrick's Day!☘️🤗It's difficult times due to #COVID2019  but we send #love out to the…,Gertie wishes everyone happy St. Patrick 's Day ️🤗It 's difficult times due send the…,"Sentiment(polarity=0.05833333333333335, subjectivity=0.7916666666666666)",0.05833333333333335,0.7916666666666666,en,0,123,gmofashionco,,"COVID2019, love",CBPost_Sharon,,
1240117550438141952,Wed Mar 18 03:27:18 +0000 2020,"<a href=""https://www.socialjukebox.com"" rel=""nofollow"">The Social Jukebox</a>","When #love and skill work together, expect a masterpiece. -John Ruskin https://t.co/y81kBwfs9s #writing",When skill work together eect masterpiece -John Ruskin,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,AnnalisaParent,False,"love, writing",,,
1240117504892186625,Wed Mar 18 03:27:08 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",In the first month of dating I asked my boyfriend if he would make me a playlist of anything he thought I would lik… https://t.co/Ouy3eQ9HMn,In first month dating I asked boyfriend would make playlist anything thought I would lik…,"Sentiment(polarity=0.25, subjectivity=0.3333333333333333)",0.25,0.3333333333333333,en,0,0,tingsmybfdoes,False,,,,
1240117475842408448,Wed Mar 18 03:27:01 +0000 2020,"<a href=""https://twitter.com"" rel=""nofollow"">swiftcoentinc</a>","RT @TeachersJourney: ""Imagine if people were as passionate about education, family and harmony as they are about pop culture, sports and st…",`` Imagine people passionate education family harmony pop culture sports st…,"Sentiment(polarity=-0.05, subjectivity=0.8500000000000001)",-0.05,0.8500000000000001,en,0,17,SwiftcoEntInc,,,TeachersJourney,"Chicago, IL",
1240117474110119938,Wed Mar 18 03:27:00 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @patriciapadauy: Vote like a mother !👊🤝🙏🏼@MomsDemand @bradybuzz @Team_Enough @GabbyGiffords @shannonrwatts @AMarch4OurLives @moco4change…,Vote like mother 🤝 …,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,44,spokanetom,,,"patriciapadauy, MomsDemand, bradybuzz, Team_Enough, GabbyGiffords, shannonrwatts, AMarch4OurLives, moco4change","Spokane, WA",
